class;term;comment
independent continuant;Danish Warmblood, Latvia (Horse);
independent continuant;SA Warm Blood, South Africa (Horse);
independent continuant;Woyito-Guji, Ethiopia (Goat);
independent continuant;Dartmoor Pony, Canada (Horse);
independent continuant;Chaku, Chile (Llama);
independent continuant;Dartmoor Pony, Belgium (Horse);
independent continuant;Llama, Canada (Llama);
independent continuant;Dartmoor, France (Horse);
independent continuant;Q'ara, Bolivia (Plurinational State of) (Llama);
independent continuant;Dartmoor Pony, Germany (Horse);
independent continuant;Chaku, Peru (Llama);
independent continuant;Dartmoor Pony, Netherlands (Horse);
independent continuant;Q'ara, Peru (Llama);
independent continuant;Dartmoor Pony, United Kingdom of Great Britain and Northern Ireland (Horse);
independent continuant;Kara, Chile (Llama);
independent continuant;Blue Swedish, Australia (Duck (domestic));
independent continuant;Danish Warmblood, Australia (Horse);
independent continuant;SA Miniature Horse, South Africa (Horse);
independent continuant;Blue Swedish, United Kingdom of Great Britain and Northern Ireland (Duck (domestic));
independent continuant;Arapawa British Arapawa, United Kingdom of Great Britain and Northern Ireland (Goat);
independent continuant;Dales, United Kingdom of Great Britain and Northern Ireland (Horse);
independent continuant;Rancher, South Africa (Horse);
independent continuant;Black East Indian, United Kingdom of Great Britain and Northern Ireland (Duck (domestic));
independent continuant;Sundgau, France (Goat);
independent continuant;Black East Indian, Ireland (Duck (domestic));
independent continuant;Peï, France (Goat);
independent continuant;Dansk Varmblod, Denmark (Horse);
independent continuant;Belibis, Indonesia (Duck (domestic));
independent continuant;Cou-Clair de Berry, France (Goat);
independent continuant;Belibis, Malaysia (Duck (domestic));
independent continuant;Chèvre des Fossés, France (Goat);
independent continuant;Aylesbury, Ireland (Duck (domestic));
independent continuant;Chèvre de Lorraine, France (Goat);
independent continuant;Aylesbury, Zambia (Duck (domestic));
independent continuant;Catalan, France (Goat);
independent continuant;Moncaína, Spain (Goat);
independent continuant;Cesky sportovni pony, Czechia (Horse);
independent continuant;Calvinia, South Africa (Horse);
independent continuant;Bactrian, Australia (Dromedary Bactrian Camel);
independent continuant;Mallorquina, Spain (Goat);
independent continuant;Shweimaa, Yemen (Horse);
independent continuant;Dagestan Pony, Georgia (Horse);
independent continuant;Cape Horse, South Africa (Horse);
independent continuant;Cesky teplokrevnik, Czechia (Horse);
independent continuant;Cape Harness, South Africa (Horse);
independent continuant;Dales, Australia (Horse);
independent continuant;European Warmblood, South Africa (Horse);
independent continuant;Dagestanskii Poni, Russian Federation (Horse);
independent continuant;English Halbblut Horse, South Africa (Horse);
independent continuant;Dales Pony, Germany (Horse);
independent continuant;Namib Horse, South Africa (Horse);
independent continuant;Dales Pony, Canada (Horse);
independent continuant;Namaqua Pony, South Africa (Horse);
independent continuant;Appleyard, United Kingdom of Great Britain and Northern Ireland (Duck (domestic));
independent continuant;Keffa, Ethiopia (Goat);
independent continuant;Criollo, Germany (Horse);
independent continuant;Omarqoub, Yemen (Horse);
independent continuant;Appleyard, Ireland (Duck (domestic));
independent continuant;Highland, Ethiopia (Goat);
independent continuant;Criollo Uruguaya, Paraguay (Horse);
independent continuant;Jofi, Yemen (Horse);
independent continuant;Pitalah, Indonesia (Duck (domestic));
independent continuant;Gumuz, Ethiopia (Goat);
independent continuant;American Curly Horse, Germany (Horse);
independent continuant;Alabio, Indonesia (Duck (domestic));
independent continuant;Eastern and Southeastern, Ethiopia (Goat);
independent continuant;Croatian Coldblood horse, Croatia (Horse);
independent continuant;Saqallwiya, Yemen (Horse);
independent continuant;Abacot Ranger, United Kingdom of Great Britain and Northern Ireland (Duck (domestic));
independent continuant;Arsi-Bale, Ethiopia (Goat);
independent continuant;Abacot Ranger, Ireland (Duck (domestic));
independent continuant;Afar, Ethiopia (Goat);
independent continuant;Dromedary, Australia (Dromedary Bactrian Camel);
independent continuant;Abergelle, Ethiopia (Goat);
independent continuant;Dromedary-Bactrian Hybrid, Kazakhstan (Dromedary Bactrian Camel);
independent continuant;Tinerfeña, Spain (Goat);
independent continuant;Aylesbury, Australia (Duck (domestic));
independent continuant;Barka, Eritrea (Goat);
independent continuant;Llanero, Venezuela (Bolivarian Republic of) (Horse);
independent continuant;Cubano de Paso, Nicaragua (Horse);
independent continuant;Cabadin, Viet Nam (Horse);
independent continuant;Peruano de paso, Honduras (Horse);
independent continuant;Pura raza española, Venezuela (Bolivarian Republic of) (Horse);
independent continuant;Peruano de paso, El Salvador (Horse);
independent continuant;Abeia, Yemen (Horse);
independent continuant;Peruano de Paso, Peru (Horse);
independent continuant;Ngua Noi, Viet Nam (Horse);
independent continuant;Créole, Haiti (Horse);
independent continuant;Giawf, Yemen (Horse);
independent continuant;Creole, Guyana (Horse);
independent continuant;Dahmaa, Yemen (Horse);
independent continuant;Del Guadarrama, Spain (Goat);
independent continuant;Caballo Costarricense de Paso, Costa Rica (Horse);
independent continuant;Spanish Barb, United States of America (Horse);
independent continuant;Cabra de las Mesetas, Spain (Goat);
independent continuant;Connemara Pony, South Africa (Horse);
independent continuant;Rocky Mountain, United States of America (Horse);
independent continuant;Blanca de Rasquera, Spain (Goat);
independent continuant;Costarricense de Paso, Honduras (Horse);
independent continuant;Colombiano, Venezuela (Bolivarian Republic of) (Horse);
independent continuant;Blanca Celtibérica, Spain (Goat);
independent continuant;Costarricense de Paso, Guatemala (Horse);
independent continuant;Welara Pony, United States of America (Horse);
independent continuant;Bermeya, Spain (Goat);
independent continuant;Azpi Gorri, Spain (Goat);
independent continuant;Caballo de paso, Honduras (Horse);
independent continuant;Tseads, Eritrea (Goat);
independent continuant;Brown Goat, Eritrea (Goat);
independent continuant;Jurdana, Spain (Goat);
independent continuant;Delaco barbarie, Hungary (Muscovy duck);
independent continuant;Serati, Indonesia (Muscovy duck);
independent continuant;Manila, Indonesia (Muscovy duck);
independent continuant;Canard, Democratic Republic of the Congo (Muscovy duck);
independent continuant;Muscovy duck - White Muscovy Duck, China (Muscovy duck);
independent continuant;Muscovy Duck of Rarotonga, Cook Islands (Muscovy duck);
independent continuant;canard de Barbarie, Democratic Republic of the Congo (Muscovy duck);
independent continuant;Barbary, Cyprus (Muscovy duck);
independent continuant;Barberie Blanco, Cuba (Muscovy duck);
independent continuant;Barbarie of Sásd, Hungary (Muscovy duck);
independent continuant;Barbarie ST 4 Compact, Hungary (Muscovy duck);
independent continuant;Muscovy duck - Black Muscovy l303, China (Muscovy duck);
independent continuant;Muscovy duck, Bulgaria (Muscovy duck);
independent continuant;Ayvacik Pony, Turkey (Horse);
independent continuant;Breton, Japan (Horse);
independent continuant;Gemlik, Turkey (Horse);
independent continuant;Breton, France (Horse);
independent continuant;Canik, Turkey (Horse);
independent continuant;Anglicky plnokrevnik, Czechia (Horse);
independent continuant;Hinisin Kolu Kisasi, Turkey (Horse);
independent continuant;Breton, Uruguay (Horse);
independent continuant;Hinis, Turkey (Horse);
independent continuant;Khawar, Iraq (Dromedary);
independent continuant;moyenne du Congo, Democratic Republic of the Congo (Goat);
independent continuant;Budiono, Lithuania (Horse);
independent continuant;Karacabey-Nonius, Turkey (Horse);
independent continuant;Shamelia, Jordan (Dromedary);
independent continuant;Marungu, Democratic Republic of the Congo (Goat);
independent continuant;Budjonny, Germany (Horse);
independent continuant;Karacabey Halfbred Arab, Turkey (Horse);
independent continuant;Iraqi, Iraq (Dromedary);
independent continuant;Grande chèvre du Kasaï, Democratic Republic of the Congo (Goat);
independent continuant;Budyonnivska, Ukraine (Horse);
independent continuant;Mytilene Pony, Turkey (Horse);
independent continuant;Judi, Iraq (Dromedary);
independent continuant;Congo Dwarf, Democratic Republic of the Congo (Goat);
independent continuant;Boudennovskaya, Russian Federation (Horse);
independent continuant;Malakan, Turkey (Horse);
independent continuant;Shekhawati, India (Dromedary);
independent continuant;Nain de l'Ouest africain, Cameroon (Goat);
independent continuant;Camargue, France (Horse);
independent continuant;Sindhi, India (Dromedary);
independent continuant;Chèvre de désert ou de Sahel, Cameroon (Goat);
independent continuant;Camargue, Germany (Horse);
independent continuant;Rumelian Pony, Turkey (Horse);
independent continuant;Chèvre de Kirdi, Cameroon (Goat);
independent continuant;Somali, Kenya (Dromedary);
independent continuant;Turkana, Kenya (Dromedary);
independent continuant;Cabra Santandereana, Colombia (Goat);
independent continuant;Arvana-Kazakh Type, Kazakhstan (Dromedary);
independent continuant;Local goat, Cook Islands (Goat);
independent continuant;Rendille, Kenya (Dromedary);
independent continuant;naine du Bandundu, Democratic Republic of the Congo (Goat);
independent continuant;Domestic-Mountain Pony, Serbia (Horse);
independent continuant;Bahr-El-Ghazal, Chad (Horse);
independent continuant;Syrian, Syrian Arab Republic (Horse);
independent continuant;Boulonnais, Germany (Horse);
independent continuant;Lokaiskaya, Tajikistan (Horse);
independent continuant;Boulonnais, Belgium (Horse);
independent continuant;Poney du Logone, Chad (Horse);
independent continuant;Jalori, India (Dromedary);
independent continuant;Yimeng Black, China (Goat);
independent continuant;Brandenburger Warmblut, Germany (Horse);
independent continuant;yomood, Turkmenistan (Horse);
independent continuant;Kharai, India (Dromedary);
independent continuant;Yichang White, China (Goat);
independent continuant;Boulonnais, France (Horse);
independent continuant;Tadzhikskaya Verkhovaya, Tajikistan (Horse);
independent continuant;Bikaneri, India (Dromedary);
independent continuant;Yashan Black Cashmere, China (Goat);
independent continuant;Bretoens trekpaard, Belgium (Horse);
independent continuant;Le poney des Mogods, Tunisia (Horse);
independent continuant;Jaisalmeri, India (Dromedary);
independent continuant;Yangste River Delta White - Haimen, China (Goat);
independent continuant;Baudet de Poitou, Belgium (Horse);
independent continuant;Local Horse, Tonga (Horse);
independent continuant;Yangste River Delta White, China (Goat);
independent continuant;Breton, Brazil (Horse);
independent continuant;Anatolian, Turkey (Horse);
independent continuant;Shinille, Ethiopia (Dromedary);
independent continuant;Yanbian Dairy, China (Goat);
independent continuant;Poney Highland, Belgium (Horse);
independent continuant;Nefza Pony, Tunisia (Horse);
independent continuant;Bretone, Germany (Horse);
independent continuant;Mewati, India (Dromedary);
independent continuant;Marwari, India (Dromedary);
independent continuant;Ziwuling Black, China (Goat);
independent continuant;Mewari, India (Dromedary);
independent continuant;Zhongwei, China (Goat);
independent continuant;Kutchi, India (Dromedary);
independent continuant;Zhaotong, China (Goat);
independent continuant;Malvi, India (Dromedary);
independent continuant;Yunling, China (Goat);
independent continuant;Styrian Horse, Serbia (Horse);
independent continuant;Sharta, Bhutan (Horse);
independent continuant;Ljutomerski kasac, Slovenia (Horse);
independent continuant;Belga, Uruguay (Horse);
independent continuant;Slovenský športový pony, Slovakia (Horse);
independent continuant;Mowalled, Egypt (Dromedary);
independent continuant;Weixin White, China (Goat);
independent continuant;Bhotia Pony, Nepal (Horse);
independent continuant;medzimurski konj, Slovenia (Horse);
independent continuant;Sudani, Egypt (Dromedary);
independent continuant;Taiwan, China (Goat);
