class;term;comment
material entity;ICE SsaF1-4 fda CM;the conjugation module of ICE ICE SsaF1-4 fda.
material entity;ICEKpnKp Goe 822917-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnKp Goe 822917-1
material entity;ICEKpnKp Goe 822917-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnKp Goe 822917-1
material entity;ICEKpn156070-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpn156070-1
material entity;ICEKpn156070-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpn156070-1
material entity;ICEKpnCR14-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnCR14-1
material entity;ICEKpnKP6-1 IEM;the integration and excision module of ICE ICEKpnKP6-1
material entity;ICEKpnCR14-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnCR14-1
material entity;ICEKpnKP6-1 AM;the accessory module of ICE ICEKpnKP6-1
material entity;ICEKpnKP6-1 RM;the regulation module of ICE ICEKpnKP6-1
material entity;ICEKpnKP6-1 CM;the conjugation module of ICE ICEKpnKP6-1
material entity;ICEKpnATCCBAA-2146-1 CM;the conjugation module of ICE ICEKpnATCCBAA-2146-1
material entity;ICEKpnATCCBAA-2146-1 IEM;the integration and excision module of ICE ICEKpnATCCBAA-2146-1
material entity;ICEPmiCHN3335 RM;the regulation module of ICE ICEPmiCHN3335.
material entity;ICEPmiCHN3335 AM;the accessory module of ICE ICEPmiCHN3335.
material entity;ICEPmiCHN3335 IEM;the integration and excision module of ICE ICEPmiCHN3335.
material entity;ICEPmiCHN3335 CM;the conjugation module of ICE ICEPmiCHN3335.
material entity;ICEKpnATCCBAA-2146-1 AM;the accessory module of ICE ICEKpnATCCBAA-2146-1
material entity;ICEKpnATCCBAA-2146-1 RM;the regulation module of ICE ICEKpnATCCBAA-2146-1
material entity;ICEVchAng2 AM;the accessory module of ICE ICEVchAng2.
material entity;ICEVchAng2 RM;the regulation module of ICE ICEVchAng2.
material entity;ICEKpnKP NORM BLD 2014 104014-1 CM;the conjugation module of ICE ICEKpnKP NORM BLD 2014 104014-1
material entity;ICEKpnKP NORM BLD 2014 104014-1 IEM;the integration and excision module of ICE ICEKpnKP NORM BLD 2014 104014-1
material entity;ICEKpnKP NORM BLD 2014 104014-1 AM;the accessory module of ICE ICEKpnKP NORM BLD 2014 104014-1
material entity;ICEKpnKP NORM BLD 2014 104014-1 RM;the regulation module of ICE ICEKpnKP NORM BLD 2014 104014-1
material entity;ICEKpnF138-1 IEM;the integration and excision module of ICE ICEKpnF138-1
material entity;ICEKpnF138-1 CM;the conjugation module of ICE ICEKpnF138-1
material entity;ICEKpnF138-1 RM;the regulation module of ICE ICEKpnF138-1
material entity;ICEKpnF138-1 AM;the accessory module of ICE ICEKpnF138-1
material entity;ICEVchAng2 CM;the conjugation module of ICE ICEVchAng2.
material entity;ICEVchAng2 IEM;the integration and excision module of ICE ICEVchAng2.
material entity;ICEKpnRJF293-1 IEM;the integration and excision module of ICE ICEKpnRJF293-1
material entity;ICEKpnRJF293-1 CM;the conjugation module of ICE ICEKpnRJF293-1
material entity;ICESau7512166 RM;the regulation module of ICE ICESau7512166.
material entity;ICEKpnRJF293-1 RM;the regulation module of ICE ICEKpnRJF293-1
material entity;ICESau7512166 AM;the accessory module of ICE ICESau7512166.
material entity;ICEKpnRJF293-1 AM;the accessory module of ICE ICEKpnRJF293-1
material entity;ICESau7512166 IEM;the integration and excision module of ICE ICESau7512166.
material entity;ICESau7512166 CM;the conjugation module of ICE ICESau7512166.
material entity;ICEKpnWCHKP115068-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnWCHKP115068-1
material entity;ICEKpnWCHKP115068-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnWCHKP115068-1
material entity;ICEKpnKp52.145-1 CM;the conjugation module of ICE ICEKpnKp52.145-1
material entity;ICEKpnkpn154-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnkpn154-1
material entity;ICEKpnKp52.145-1 IEM;the integration and excision module of ICE ICEKpnKp52.145-1
material entity;ICEKpnkpn154-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnkpn154-1
material entity;ICEKpnKp52.145-1 AM;the accessory module of ICE ICEKpnKp52.145-1
material entity;ICEKpnKp52.145-1 RM;the regulation module of ICE ICEKpnKp52.145-1
material entity;ICEKpn459-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpn459-1
material entity;ICEKpn459-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpn459-1
material entity;ICEKpnNB5306-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnNB5306-1
material entity;ICEKpn2019036D-1 AM;the accessory module of ICE ICEKpn2019036D-1
material entity;ICEKpn2019036D-1 RM;the regulation module of ICE ICEKpn2019036D-1
material entity;ICEVchBan9 RM;the regulation module of ICE ICEVchBan9.
material entity;pMR2 CM;the conjugation module of ICE pMR2.
material entity;ICEKpn2019036D-1 CM;the conjugation module of ICE ICEKpn2019036D-1
material entity;ICEVchBan9 AM;the accessory module of ICE ICEVchBan9.
material entity;pMR2 RM;the regulation module of ICE pMR2.
material entity;ICEKpnNB5306-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnNB5306-1
material entity;ICEKpn2019036D-1 IEM;the integration and excision module of ICE ICEKpn2019036D-1
material entity;ICEVchBan9 IEM;the integration and excision module of ICE ICEVchBan9.
material entity;ICEVchBan9 CM;the conjugation module of ICE ICEVchBan9.
material entity;pMR2 IEM;the integration and excision module of ICE pMR2.
material entity;pMR2 AM;the accessory module of ICE pMR2.
material entity;ICEKpnHS102438-2 AM;the accessory module of ICE ICEKpnHS102438-2
material entity;ICEKpnHS102438-2 RM;the regulation module of ICE ICEKpnHS102438-2
material entity;ICEKpnHS102438-2 CM;the conjugation module of ICE ICEKpnHS102438-2
material entity;ICEKpnHS102438-2 IEM;the integration and excision module of ICE ICEKpnHS102438-2
material entity;ICEKpnJM45-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnJM45-1
material entity;ICEKpnJM45-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnJM45-1
material entity;ICEKpnKP65-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnKP65-1
material entity;ICEKpnKP65-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnKP65-1
material entity;Streptococcus salivarius strain F1-4;
material entity;Streptococcus pyogenes strain A-3;
material entity;Streptococcus pyogenes 2812A;
material entity;PAPI-1 IEM;the integration and excision module of ICE PAPI-1.
material entity;PAPI-1 CM;the conjugation module of ICE PAPI-1.
material entity;PAPI-1 RM;the regulation module of ICE PAPI-1.
material entity;ICEKpnAP8555-1 RM;the regulation module of ICE ICEKpnAP8555-1
material entity;ICEKpnAP8555-1 CM;the conjugation module of ICE ICEKpnAP8555-1
material entity;ICEKpnAP8555-1 AM;the accessory module of ICE ICEKpnAP8555-1
role;recombination directionality factor role;A role played by a protein that controlls the directionality of integrase-mediated site-specific recombination reactions.
material entity;ICEKpnAP8555-1 IEM;the integration and excision module of ICE ICEKpnAP8555-1
material entity;ICEKpnKPC160132-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnKPC160132-1
material entity;ICEKpnKPC160132-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnKPC160132-1
role;antibiotic resistance gene role;a role played by a material entity that can confer the the ability of bacteria and other microorganisms to resist the effects of an antibiotic to which they were once sensitive.
role;virulence factor gene role;A role played by a gene that encodes products which assist the bacterium colonize the host at the cellular level and are either secretory, membrane associated or cytosolic in nature.
role;accessory module component role;a role played by a material entity that often exists inside ICEs as the cargo genes and can confer the hosts with selective advantages.
role;regulation module component role;a role played by a material entity that involves in stabilization and maintenance of ICEs.
material entity;ICESpnKD6 IEM;the integration and excision module of ICE ICESpnKD6.
material entity;ICESpnKD6 CM;the conjugation module of ICE ICESpnKD6.
material entity;ICESpnKD6 RM;the regulation module of ICE ICESpnKD6.
material entity;ICESpnKD6 AM;the accessory module of ICE ICESpnKD6.
material entity;ICEKpnST2017:950142398-1 RM;the regulation module of ICE ICEKpnST2017:950142398-1
material entity;ICEKpnST2017:950142398-1 AM;the accessory module of ICE ICEKpnST2017:950142398-1
material entity;PAPI-1 AM;the accessory module of ICE PAPI-1.
material entity;ICEKpnST2017:950142398-1 IEM;the integration and excision module of ICE ICEKpnST2017:950142398-1
material entity;ICEKpnST2017:950142398-1 CM;the conjugation module of ICE ICEKpnST2017:950142398-1
material entity;ICESde3396 IEM;the integration and excision module of ICE ICESde3396.
material entity;ICEKpnKP NORM BLD 2015 112126-1 AM;the accessory module of ICE ICEKpnKP NORM BLD 2015 112126-1
material entity;ICEPmu1 AM;the accessory module of ICE ICEPmu1.
material entity;ICEPmu1 RM;the regulation module of ICE ICEPmu1.
material entity;ICEPmu1 CM;the conjugation module of ICE ICEPmu1.
material entity;Staphylococcus aureus JCSC6826;
material entity;ICEKpnKP NORM BLD 2015 112126-1 IEM;the integration and excision module of ICE ICEKpnKP NORM BLD 2015 112126-1
material entity;ICEPmu1 IEM;the integration and excision module of ICE ICEPmu1.
material entity;ICEKpnKP NORM BLD 2015 112126-1 RM;the regulation module of ICE ICEKpnKP NORM BLD 2015 112126-1
material entity;Salmonella enterica subsp. enterica serovar Senftenberg, 5494-57;
material entity;ICEKpnKP NORM BLD 2015 112126-1 CM;the conjugation module of ICE ICEKpnKP NORM BLD 2015 112126-1
material entity;Streptococcus pyogenes iB21;
material entity;Streptococcus pyogenes MB56Spyo009;
material entity;Streptococcus pneumoniae Pn19;
material entity;Streptococcus pyogenes C1;
material entity;Streptococcus dysgalactiae subsp. equisimilis NS3396;
material entity;Streptococcus lutetiensis 5-F9;
material entity;Staphylococcus aureus HDG2;
material entity;Streptococcus agalactiae Sag37;
material entity;ICESau8797 RM;the regulation module of ICE ICESau8797.
material entity;ICESau8797 AM;the accessory module of ICE ICESau8797.
material entity;ICESde3396 RM;the regulation module of ICE ICESde3396.
material entity;ICESau8797 IEM;the integration and excision module of ICE ICESau8797.
material entity;ICESde3396 CM;the conjugation module of ICE ICESde3396.
material entity;ICESau8797 CM;the conjugation module of ICE ICESau8797.
material entity;ICESde3396 AM;the accessory module of ICE ICESde3396.
material entity;ICEKpnRJF999-1 IEM;the integration and excision module of ICE ICEKpnRJF999-1
material entity;ICEKpnRJF999-1 CM;the conjugation module of ICE ICEKpnRJF999-1
material entity;ICEKpnRJF999-1 RM;the regulation module of ICE ICEKpnRJF999-1
material entity;ICEKpnRJF999-1 AM;the accessory module of ICE ICEKpnRJF999-1
material entity;Escherichia coli BEN374;
material entity;Salmonella bongori CEIM46082;
material entity;Enterococcus faecalis BM4382;
material entity;Enterococcus faecium D344R;
object;protein of Escherichia coli ECOR31;
material entity;Enterococcus casseliflavus 664.1H1;
material entity;ICEKpnUHKPC07-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnUHKPC07-1
material entity;ICEKpnUHKPC07-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnUHKPC07-1
material entity;ICEKpn1084-2 RM;the regulation module of ICE ICEKpn1084-2
material entity;ICEKpnST23-1 CM;the conjugation module of ICE ICEKpnST23-1
material entity;ICEKpn1084-2 CM;the conjugation module of ICE ICEKpn1084-2
material entity;ICEKpnST23-1 RM;the regulation module of ICE ICEKpnST23-1
material entity;ICEKpn1084-2 IEM;the integration and excision module of ICE ICEKpn1084-2
material entity;ICEKpnST23-1 IEM;the integration and excision module of ICE ICEKpnST23-1
material entity;ICEKpnKPNIH45-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnKPNIH45-1
material entity;ICEKpnST23-1 AM;the accessory module of ICE ICEKpnST23-1
material entity;ICEKpn1084-2 AM;the accessory module of ICE ICEKpn1084-2
material entity;ICEKpnKPNIH45-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnKPNIH45-1
material entity;ICEA(5632)-II CM;the conjugation module of ICE ICEA(5632)-II.
material entity;ICEA(5632)-II RM;the regulation module of ICE ICEA(5632)-II.
material entity;ICEA(5632)-II IEM;the integration and excision module of ICE ICEA(5632)-II.
material entity;ICEKpnL388-1 IEM;the integration and excision module of ICE ICEKpnL388-1
material entity;ICEKpnL388-1 AM;the accessory module of ICE ICEKpnL388-1
material entity;ICEKpnL388-1 RM;the regulation module of ICE ICEKpnL388-1
material entity;ICEKpnL388-1 CM;the conjugation module of ICE ICEKpnL388-1
material entity;ICEA(5632)-II AM;the accessory module of ICE ICEA(5632)-II.
material entity;ICEKpnAP8555-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnAP8555-1
material entity;ICEKpnAP8555-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnAP8555-1
material entity;ICEKpnPMK1-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnPMK1-1
material entity;ICEKpnPMK1-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnPMK1-1
material entity;ICEVflH-08942 RM;the regulation module of ICE ICEVflH-08942.
material entity;ICEKpnINF158-1 RM;the regulation module of ICE ICEKpnINF158-1
material entity;ICEVflH-08942 AM;the accessory module of ICE ICEVflH-08942.
material entity;ICEKpnINF158-1 AM;the accessory module of ICE ICEKpnINF158-1
